x,y,z,yaw,velocity,change_flag
29.0,2.0,0.0,3.141592653589793,10.0,0
29.5,2.0,0.0,3.141592653589793,10.0,0
30.0,2.0,0.0,3.141592653589793,10.0,0
30.5,2.0,0.0,3.141592653589793,10.0,0
31.0,2.0,0.0,3.141592653589793,10.0,0
31.5,2.0,0.0,3.141592653589793,10.0,0
32.0,2.0,0.0,3.141592653589793,10.0,0
32.5,2.0,0.0,3.141592653589793,10.0,0
33.0,2.0,0.0,3.141592653589793,10.0,0
33.5,2.0,0.0,3.141592653589793,10.0,0
34.0,2.0,0.0,3.141592653589793,10.0,0
34.5,2.0,0.0,3.141592653589793,10.0,0
35.0,2.0,0.0,3.141592653589793,10.0,0
35.5,2.0,0.0,3.141592653589793,10.0,0
36.0,2.0,0.0,3.141592653589793,10.0,0
36.5,2.0,0.0,3.141592653589793,10.0,0
37.0,2.0,0.0,3.141592653589793,10.0,0
37.5,2.0,0.0,3.141592653589793,10.0,0
38.0,2.0,0.0,3.141592653589793,10.0,0
38.5,2.0,0.0,3.141592653589793,10.0,0
39.0,2.0,0.0,3.141592653589793,10.0,0
39.5,2.0,0.0,3.141592653589793,10.0,0
40.0,2.0,0.0,3.141592653589793,10.0,0
40.5,2.0,0.0,3.141592653589793,10.0,0
41.0,2.0,0.0,3.141592653589793,10.0,0
41.5,2.0,0.0,3.141592653589793,10.0,0
42.0,2.0,0.0,3.141592653589793,10.0,0
42.5,2.0,0.0,3.141592653589793,10.0,0
43.0,2.0,0.0,3.141592653589793,10.0,0
43.5,2.0,0.0,3.141592653589793,10.0,0
44.0,2.0,0.0,3.141592653589793,10.0,0
44.5,2.0,0.0,3.141592653589793,10.0,0
45.0,2.0,0.0,3.141592653589793,10.0,0
45.5,2.0,0.0,3.141592653589793,10.0,0
46.0,2.0,0.0,3.141592653589793,10.0,0
46.5,2.0,0.0,3.141592653589793,10.0,0
47.0,2.0,0.0,3.141592653589793,10.0,0
47.5,2.0,0.0,3.141592653589793,10.0,0
48.0,2.0,0.0,3.141592653589793,10.0,0
48.5,2.0,0.0,3.141592653589793,10.0,0
49.0,2.0,0.0,3.141592653589793,10.0,0
49.5,2.0,0.0,3.141592653589793,10.0,0
50.0,2.0,0.0,3.141592653589793,10.0,0
50.5,2.0,0.0,3.141592653589793,10.0,0
51.0,2.0,0.0,3.141592653589793,10.0,0
51.5,2.0,0.0,3.141592653589793,10.0,0
52.0,2.0,0.0,3.141592653589793,10.0,0
52.5,2.0,0.0,3.141592653589793,10.0,0
53.0,2.0,0.0,3.141592653589793,10.0,0
53.5,2.0,0.0,3.141592653589793,10.0,0
54.0,2.0,0.0,3.141592653589793,10.0,0
54.5,2.0,0.0,3.141592653589793,10.0,0
55.0,2.0,0.0,3.141592653589793,10.0,0
55.5,2.0,0.0,3.141592653589793,10.0,0
56.0,2.0,0.0,3.141592653589793,10.0,0
56.5,2.0,0.0,3.141592653589793,10.0,0
57.0,2.0,0.0,3.141592653589793,10.0,0
57.5,2.0,0.0,3.141592653589793,10.0,0
58.0,2.0,0.0,3.141592653589793,10.0,0
58.5,2.0,0.0,3.141592653589793,10.0,0
59.0,2.0,0.0,3.141592653589793,10.0,0
59.5,2.0,0.0,3.141592653589793,10.0,0
60.0,2.0,0.0,3.141592653589793,10.0,0
60.5,2.0,0.0,3.141592653589793,10.0,0
61.0,2.0,0.0,3.141592653589793,10.0,0
61.5,2.0,0.0,3.141592653589793,10.0,0
62.0,2.0,0.0,3.141592653589793,10.0,0
62.5,2.0,0.0,3.141592653589793,10.0,0
63.0,2.0,0.0,3.141592653589793,10.0,0
63.5,2.0,0.0,3.141592653589793,10.0,0
64.0,2.0,0.0,3.141592653589793,10.0,0
64.5,2.0,0.0,3.141592653589793,10.0,0
65.0,2.0,0.0,3.141592653589793,10.0,0
65.5,2.0,0.0,3.141592653589793,10.0,0
66.0,2.0,0.0,3.141592653589793,10.0,0
66.5,2.0,0.0,3.141592653589793,10.0,0
67.0,2.0,0.0,3.141592653589793,10.0,0
67.5,2.0,0.0,3.141592653589793,10.0,0
68.0,2.0,0.0,3.141592653589793,10.0,0
68.5,2.0,0.0,3.141592653589793,10.0,0
69.0,2.0,0.0,3.141592653589793,10.0,0
69.5,2.0,0.0,3.141592653589793,10.0,0
70.0,2.0,0.0,3.141592653589793,10.0,0
70.5,2.0,0.0,3.141592653589793,10.0,0
71.0,2.0,0.0,3.141592653589793,10.0,0
71.5,2.0,0.0,3.141592653589793,10.0,0
72.0,2.0,0.0,3.141592653589793,10.0,0
72.5,2.0,0.0,3.141592653589793,10.0,0
73.0,2.0,0.0,3.141592653589793,10.0,0
73.5,2.0,0.0,3.141592653589793,10.0,0
74.0,2.0,0.0,3.141592653589793,10.0,0
74.5,2.0,0.0,3.141592653589793,10.0,0
75.0,2.0,0.0,3.141592653589793,10.0,0
75.5,2.0,0.0,3.141592653589793,10.0,0
76.0,2.0,0.0,3.141592653589793,10.0,0
76.5,2.0,0.0,3.141592653589793,10.0,0
77.0,2.0,0.0,3.141592653589793,10.0,0
77.5,2.0,0.0,3.141592653589793,10.0,0
78.0,2.0,0.0,3.141592653589793,10.0,0
78.5,2.0,0.0,3.141592653589793,10.0,0
79.0,2.0,0.0,3.141592653589793,10.0,0
79.5,2.0,0.0,3.141592653589793,10.0,0
80.0,2.0,0.0,3.141592653589793,10.0,0
80.5,2.0,0.0,3.141592653589793,10.0,0
81.0,2.0,0.0,3.141592653589793,10.0,0
81.5,2.0,0.0,3.141592653589793,10.0,0
82.0,2.0,0.0,3.141592653589793,10.0,0
82.5,2.0,0.0,3.141592653589793,10.0,0
83.0,2.0,0.0,3.141592653589793,10.0,0
83.5,2.0,0.0,3.141592653589793,10.0,0
84.0,2.0,0.0,3.141592653589793,10.0,0
84.5,2.0,0.0,3.141592653589793,10.0,0
85.0,2.0,0.0,3.141592653589793,10.0,0
85.5,2.0,0.0,3.141592653589793,10.0,0
86.0,2.0,0.0,3.141592653589793,10.0,0
86.5,2.0,0.0,3.141592653589793,10.0,0
87.0,2.0,0.0,3.141592653589793,10.0,0
87.5,2.0,0.0,3.141592653589793,10.0,0
88.0,2.0,0.0,3.141592653589793,10.0,0
88.5,2.0,0.0,3.141592653589793,10.0,0
89.0,2.0,0.0,3.141592653589793,10.0,0
89.5,2.0,0.0,3.141592653589793,10.0,0
90.0,2.0,0.0,3.141592653589793,10.0,0
90.5,2.0,0.0,3.141592653589793,10.0,0
91.0,2.0,0.0,3.141592653589793,10.0,0
91.5,2.0,0.0,3.141592653589793,10.0,0
92.0,2.0,0.0,3.141592653589793,10.0,0
92.5,2.0,0.0,3.141592653589793,10.0,0
93.0,2.0,0.0,3.141592653589793,10.0,0
93.5,2.0,0.0,3.141592653589793,10.0,0
94.0,2.0,0.0,3.141592653589793,10.0,0
94.5,2.0,0.0,3.141592653589793,10.0,0
95.0,2.0,0.0,3.141592653589793,10.0,0
95.5,2.0,0.0,3.141592653589793,10.0,0
96.0,2.0,0.0,3.141592653589793,10.0,0
96.5,2.0,0.0,3.141592653589793,10.0,0
97.0,2.0,0.0,3.141592653589793,10.0,0
97.5,2.0,0.0,3.141592653589793,10.0,0
98.0,2.0,0.0,3.141592653589793,10.0,0
98.5,2.0,0.0,3.141592653589793,10.0,0
99.0,2.0,0.0,3.141592653589793,10.0,0
99.5,2.0,0.0,3.141592653589793,10.0,0
